,id,query,place_id,house_number,road,neighbourhood,city,county,state,postcode
6995,1541700170,"47.3913,-122.185",230386821,11717,Southeast 234th Place,NA,NA,King County,Washington,98031
6996,8833510190,"47.7684,-122.25399999999999",249045597,19322,65th Avenue Northeast,NA,NA,King County,Washington,98028
6997,8961970190,"47.6073,-122.015",296152427,239,243rd Avenue Southeast,NA,NA,King County,Washington,98074
6998,323069120,"47.5078,-122.01799999999999",163673817,NA,240th Place Southeast,NA,NA,King County,Washington,98027-3819
6999,8944360170,"47.5776,-121.99600000000001",295997972,25778,Southeast 35th Place,NA,NA,King County,Washington,98029
7000,2546500020,"47.4238,-122.322",232095278,19815,10th Place South,North Hill,NA,King County,Washington,98148
7001,1338801060,"47.6264,-122.302",159220429,814,23rd Avenue East,NA,Seattle,King County,Washington,98112
7002,3747600050,"47.3065,-122.219",212064447,116,H Street Southeast,NA,NA,King County,Washington,98002
7003,327000050,"47.6855,-122.26899999999999",155200042,7717,56th Place Northeast,Sand Point,Seattle,King County,Washington,98115
7004,1898900280,"47.3046,-122.39200000000001",231259994,33107,47th Avenue Southwest,Twin Lakes,NA,King County,Washington,98023
7005,1423400005,"47.4576,-122.182",231324645,16153,119th Avenue Southeast,NA,NA,King County,Washington,98058
7006,9521100585,"47.6619,-122.351",160835061,611,North 46th Street,NA,Seattle,King County,Washington,98103
7007,2025059150,"47.63399999999999,-122.204",296073660,10295,Northeast 26th Street,Ashwood,Bellevue,King County,Washington,98004
7008,8941500010,"47.6287,-122.089",163010735,NA,Northeast 20th Court,NA,NA,King County,Washington,98008-3439
7009,1425069071,"47.6544,-121.99799999999999",123394869,5313,256th Avenue Northeast,NA,NA,King County,Washington,98053
7010,686400670,"47.6344,-122.116",296071665,2736,168th Place Northeast,NA,Bellevue,King County,Washington,98008
7011,2624049073,"47.5381,-122.26700000000001",158787359,7124,Seward Park Avenue South,Dunlap,Seattle,King County,Washington,98118
7012,1523059180,"47.4772,-122.15299999999999",233016778,14012,Southeast 141st Street,NA,NA,King County,Washington,98059
7013,8016300250,"47.5982,-122.12799999999999",296139213,15839,Southeast 13th Street,NA,Bellevue,King County,Washington,98008
7014,7694600143,"47.5076,-122.366",231310818,10721,26th Avenue Southwest,Shorewood,Seattle,King County,Washington,98146
7015,269000950,"47.6415,-122.39200000000001",157328469,2507,27th Avenue West,Southeast Magnolia,Seattle,King County,Washington,98199
7016,2724079090,"47.5385,-121.896",96965203,NA,Lake Alice Road Southeast,NA,NA,King County,Washington,98024
7017,3342103369,"47.5174,-122.194",232317359,1834,Northeast 29th Street,Kennydale,NA,King County,Washington,98056
7018,7104100050,"47.5499,-122.39399999999999",159081155,5909,48th Avenue Southwest,Morgan Junction,Seattle,King County,Washington,98136
7019,8944360290,"47.5772,-121.99799999999999",96634588,NA,256th Avenue Southeast,Tibbets Station,NA,King County,Washington,98029
7020,6072500050,"47.5456,-122.179",296158805,6311,121st Avenue Southeast,NA,Bellevue,King County,Washington,98006
7021,1066000290,"47.6198,-122.105",296055130,17669,Northeast 12th Street,Bretton Wood,Bellevue,King County,Washington,98008
7022,2817260130,"47.7498,-122.146",296054332,14799,Northeast 169th Street,NA,NA,King County,Washington,98072
7023,3582750170,"47.7528,-122.25200000000001",248271065,6534,Northeast 171st Place,NA,NA,King County,Washington,98028
7024,255370420,"47.3531,-122.01700000000001",219527027,27713,243rd Place Southeast,The Arbors at Maple Woods,NA,King County,Washington,98038
7025,2571910380,"47.1969,-122.01100000000001",233165113,741,Voss Street,Stonebrook,NA,King County,Washington,98022
7026,3832150190,"47.3876,-122.21600000000001",230010139,9226,South 239th Place,NA,NA,King County,Washington,98031
7027,5279100680,"47.5321,-122.029",296065496,468,Northeast Birch Street,NA,NA,King County,Washington,98027
7028,7889601870,"47.4921,-122.339",236217144,12412,4th Avenue Southwest,Beverly Park,NA,King County,Washington,98146
7029,5694001061,"47.6592,-122.34899999999999",19037357,723,North 43rd Street,NA,Seattle,King County,Washington,98103
7030,1912100882,"47.6399,-122.32",156524047,2308,10th Avenue East,NA,Seattle,King County,Washington,98102
7031,8563020170,"47.631,-122.098",49352658,NA,Northeast 24th Street,NA,NA,King County,Washington,98008-3439
7032,8656800020,"47.672,-121.86399999999999",296055035,7878,Tolt River Road Northeast,NA,NA,King County,Washington,98014
7033,3876540780,"47.2625,-122.3",232704638,37802,26th Drive South,NA,NA,King County,Washington,98003
7034,8563030280,"47.6272,-122.095",108527122,NA,Northeast 21st Street,NA,NA,King County,Washington,98008-3439
7035,2114300290,"47.536,-122.35799999999999",161429805,7335,Dumar Way Southwest,Highland Park,Seattle,King County,Washington,98106
7036,9141100005,"47.7412,-122.355",296155200,301,North 155th Street,NA,NA,King County,Washington,98133
7037,5727500019,"47.7513,-122.334",296102864,16720,Meridian Avenue North,Meridian Park,NA,King County,Washington,98133
7038,1796360080,"47.3665,-122.09200000000001",230101249,26231,187th Place Southeast,Covington Woods,NA,King County,Washington,98042
7039,9485800050,"47.6818,-122.189",180961334,8812,113th Place Northeast,NA,NA,King County,Washington,98033
7040,5560000680,"47.3286,-122.336",232648576,30515,1st Place Southwest,Mirror Lake,NA,King County,Washington,98023
7041,9297300480,"47.5687,-122.374",158167596,3836,33rd Avenue Southwest,NA,Seattle,King County,Washington,98126
7042,6813600415,"47.6896,-122.331",155212033,8230,Corliss Avenue North,Licton Springs,Seattle,King County,Washington,98103
7043,6751300255,"47.5865,-122.135",296089514,2643,155th Avenue Southeast,NA,Bellevue,King County,Washington,98007
7044,3300700480,"47.6931,-122.37899999999999",154060082,8717,17th Avenue Northwest,Crown Hill,Seattle,King County,Washington,98117
7045,5379800446,"47.4578,-122.274",230201597,4711,South 162nd Street,NA,NA,King County,Washington,98188
7046,9558200080,"47.4373,-122.333",237826941,18415,2nd Avenue South,NA,NA,King County,Washington,98148
7047,6817801150,"47.6333,-122.03399999999999",296051387,22993,229th Place Northeast,NA,NA,King County,Washington,98074
7048,1454100005,"47.7263,-122.289",157231108,3641,Northeast 135th Street,Cedar Park,Seattle,King County,Washington,98125
7049,104540840,"47.3113,-122.35799999999999",231453427,32330,18th Avenue Southwest,NA,NA,King County,Washington,98023
7050,2207100635,"47.5983,-122.15",296049882,14221,Southeast 14th Street,NA,Bellevue,King County,Washington,98007
7051,2489200250,"47.5407,-122.37899999999999",156727901,6910,37th Avenue Southwest,High Point,Seattle,King County,Washington,98126
7052,5130000080,"47.7612,-122.229",250164217,18319,83rd Place Northeast,NA,NA,King County,Washington,98028
7053,6150700169,"47.7291,-122.337",156084557,13715,Wallingford Avenue North,Foy,Seattle,King County,Washington,98133
7054,8691350130,"47.5948,-121.98299999999999",98505632,NA,Southeast Belvedere Way,NA,NA,King County,Washington,NA
7055,6189200345,"47.6342,-122.171",296051482,2697,127th Avenue Northeast,NA,Bellevue,King County,Washington,98005
7056,2222059099,"47.3727,-122.162",229603786,13410,Southeast 256th Street,NA,NA,King County,Washington,98042
7057,7227800660,"47.4919,-122.181",66545273,555,Index Avenue Northeast,Highlands Park,NA,King County,Washington,98056
7058,1148000005,"47.4828,-122.344",235416867,651,Southwest 134th Street,Inglesea,NA,King County,Washington,98146
7059,6055000430,"47.24100000000001,-121.979",233977686,40123,273rd Avenue Southeast,NA,NA,King County,Washington,98022
7060,7616200050,"47.5807,-122.397",155524871,5076,Southwest Olga Street,NA,Seattle,King County,Washington,98116
7061,7234601440,"47.6134,-122.30799999999999",238271253,1413,19th Avenue,NA,Seattle,King County,Washington,98122
7062,8563020380,"47.6288,-122.098",296160445,2019,182nd Avenue Northeast,NA,NA,King County,Washington,98052
7063,1454100480,"47.7262,-122.285",156759006,4003,Northeast 135th Street,Cedar Park,Seattle,King County,Washington,98125
7064,5151600285,"47.3358,-122.32",233281264,29645,10th Place South,Marine Hills,NA,King County,Washington,98003
7065,2155000480,"47.6587,-122.124",296090796,916000,Northeast 57th Street,NA,NA,King County,Washington,98052
7066,1024049024,"47.5832,-122.29",158135840,2211,34th Avenue South,NA,Seattle,King County,Washington,98144
7067,1026069163,"47.7602,-122.022",296023443,23699,Northeast 183rd Street,NA,NA,King County,Washington,98077
7068,4427100095,"47.7268,-122.311",157288019,13505,16th Avenue Northeast,NA,Seattle,King County,Washington,98125
7069,4047200380,"47.7698,-121.898",296112355,19845,330th Avenue Northeast,NA,NA,King County,Washington,98019
7070,3222049024,"47.343999999999994,-122.331",231140039,28764,Redondo Beach Drive South,Redondo,NA,King County,Washington,98198
7071,2287000010,"47.5505,-122.221",326282966,8812,Southeast 59th Street,NA,NA,King County,Washington,98040
7072,3692900010,"47.6783,-122.29799999999999",155889546,6822,27th Avenue Northeast,Ravenna,Seattle,King County,Washington,98115
7073,320069049,"47.2558,-122.024",232833686,23819,Southeast 384th Street,NA,NA,King County,Washington,98022
7074,868002335,"47.7039,-122.385",154167668,10301,Bedford Court Northwest,Blue Ridge,Seattle,King County,Washington,98177
7075,8945100050,"47.3086,-122.365",230431412,2434,Southwest 328th Street,Twin Lakes,NA,King County,Washington,98023
7076,7853250080,"47.5385,-121.88",296002349,7019,Silent Creek Avenue Southeast,NA,NA,King County,Washington,98065
7077,6713700250,"47.7607,-122.354",296022898,570,North 181st Street,NA,NA,King County,Washington,98133
7078,4232901990,"47.6341,-122.361",157748379,1618,3rd Avenue West,NA,Seattle,King County,Washington,98119
7079,3578401760,"47.6203,-122.037",296023344,22715,Northeast 12th Place,NA,NA,King County,Washington,98074
7080,9113200290,"47.6836,-122.162",296100466,13319,Northeast 92nd Way,NA,NA,King County,Washington,98052
7081,5116000250,"47.7762,-122.27",248894885,5608,Northeast 204th Street,NA,NA,King County,Washington,98028
7082,1099600010,"47.2986,-122.37700000000001",231584282,33814,35th Place Southwest,NA,NA,King County,Washington,98023
7083,5416500980,"47.3595,-122.038",219130447,27016,227th Place Southeast,Rock Creek Meadows,NA,King County,Washington,98038
7084,7312100010,"47.4868,-122.15899999999999",230366735,301,Bremerton Avenue Northeast,South Union,NA,King County,Washington,98059
7085,7936000562,"47.56100000000001,-122.398",159861431,4700,51st Place Southwest,NA,Seattle,King County,Washington,98116
7086,9839300545,"47.6121,-122.294",157776990,1109,30th Avenue,NA,Seattle,King County,Washington,98122
7087,6837700005,"47.5839,-122.383",22216267,2201,Walnut Avenue Southwest,Admiral,Seattle,King County,Washington,98116
7088,6918720080,"47.6131,-122.145",296008776,399,146th Place Northeast,NA,Bellevue,King County,Washington,98007
7089,9407001700,"47.4485,-121.774",296010819,17498,425th Avenue Southeast,Wilderness Rim,NA,King County,Washington,98045
7090,1473200130,"47.7325,-122.34299999999999",21859364,1260,North 143rd Street,Bitter Lake,Seattle,King County,Washington,98133
7091,4037200585,"47.607,-122.12",296073132,264,165th Avenue Southeast,NA,Bellevue,King County,Washington,98008
7092,5249803870,"47.5598,-122.27",158646395,5008,South Angeline Street,Lakewood,Seattle,King County,Washington,98118
7093,9558050170,"47.4587,-122.117",229954684,16700,Southeast 161st Street,NA,NA,King County,Washington,98058
7094,1545808110,"47.3611,-122.04700000000001",221260742,22028,Southeast 269th Street,Cherokee Bay,NA,King County,Washington,98038
7095,1604601155,"47.565,-122.291",160173589,4213,34th Avenue South,Rainier Vista,Seattle,King County,Washington,98118
7096,2754700170,"47.6802,-122.306",157326065,7034,20th Place Northeast,Ravenna,Seattle,King County,Washington,98115
7097,3622059180,"47.3491,-122.113",232242632,17128,Southeast Covington-Sawyer Road,NA,NA,King County,Washington,98042
7098,7201600190,"47.6801,-122.10600000000001",234156616,17216,Northeast 86th Place,NA,NA,King County,Washington,98052
7099,3450300280,"47.5004,-122.162",231179927,4224,Northeast 10th Place,Hidden Creek,NA,King County,Washington,98059
7100,1036450170,"47.7195,-122.182",179852705,11924,Northeast 132nd Lane,NA,NA,King County,Washington,98034
7101,8965000050,"47.6389,-122.102",296049822,17899,Northeast 33rd Street,NA,NA,King County,Washington,98052
7102,4354700010,"47.7181,-122.30799999999999",155275465,1906,Northeast 124th Street,NA,Seattle,King County,Washington,98125
7103,4057300170,"47.5707,-122.01799999999999",323405235,NA,244th Place Southeast,NA,NA,King County,Washington,98075
7104,4217400185,"47.6596,-122.28",156735119,4331,Northeast 43rd Street,Laurelhurst,Seattle,King County,Washington,98105
7105,8155750010,"47.3867,-122.19",230667263,24007,113th Place Southeast,NA,NA,King County,Washington,98030
7106,2159900020,"47.6211,-122.15299999999999",296023154,1219,140th Place Northeast,NA,Bellevue,King County,Washington,98007
7107,2487700130,"47.5237,-122.391",156252854,4518,Southwest Henderson Street,Fauntleroy,Seattle,King County,Washington,98136
7108,2085200545,"47.3948,-122.02799999999999",98179576,NA,Southeast 232nd Street,NA,NA,King County,Washington,20798038
7109,9432900380,"47.2091,-122.009",231454182,1920,Carbon Ridge Street,NA,NA,King County,Washington,98022
7110,2591850080,"47.4314,-122.164",231263288,19120,133rd Southeast Avenue,Boulevard Place,NA,King County,Washington,98058
7111,1025049174,"47.666000000000004,-122.27600000000001",155849478,5038,48th Avenue Northeast,Laurelhurst,Seattle,King County,Washington,98105
7112,5628400080,"47.7393,-122.244",251112425,7215,Northeast 153rd Street,NA,NA,King County,Washington,98028
7113,7657000225,"47.4947,-122.23700000000001",231210651,12028,77th Avenue South,NA,Seattle,King County,Washington,98178
7114,6151800080,"47.3402,-122.046",234156957,29074,222nd Place Southeast,NA,Black Diamond,King County,Washington,98010
7115,6154900095,"47.7042,-122.37",156084381,10326,11th Avenue Northwest,Crown Hill,Seattle,King County,Washington,98177
7116,9542800050,"47.3078,-122.374",230488665,3204,Southwest 329th Street,NA,NA,King County,Washington,98023
7117,526059224,"47.7721,-122.206",233451378,19820,100th Avenue Northeast,NA,Bothell,King County,Washington,98011
7118,3275850190,"47.6911,-122.103",260562052,17752,Northeast 101st Court,Education Hill,NA,King County,Washington,98052
7119,4137000460,"47.2646,-122.219",231576510,723,50th Street Southeast,NA,NA,King County,Washington,98092
7120,7936000403,"47.5536,-122.399",157825846,5423,Beach Drive Southwest,NA,Seattle,King County,Washington,98136
7121,1175000073,"47.6719,-122.396",154782796,3004,Northwest 59th Street,Sunset Hill,Seattle,King County,Washington,98107
7122,8645540290,"47.4639,-122.17",233002733,1800,Pierce Avenue Southeast,Tiffany Park,NA,King County,Washington,98058
7123,7137960460,"47.3293,-122.17",230784001,30410,128th Place Southeast,NA,NA,King County,Washington,98092
7124,8805400010,"47.4936,-122.165",232311597,4015,Northeast 6th Court,President Park,NA,King County,Washington,98056
7125,1036450290,"47.718999999999994,-122.182",179319683,13233,119th Place Northeast,NA,NA,King County,Washington,98034
7126,7613700660,"47.6589,-122.27600000000001",157039861,4811,Northeast 42nd Street,Laurelhurst,Seattle,King County,Washington,98105
7127,8648210050,"47.3624,-122.079",232478878,26611,198th Avenue Southeast,NA,NA,King County,Washington,98042
7128,1565950670,"47.4324,-122.191",231691544,18928,112th Place Southeast,Chinoquan,NA,King County,Washington,98055
7129,7159200005,"47.6307,-122.354",157568592,1230,Warren Avenue North,NA,Seattle,King County,Washington,98109
7130,8687800010,"47.471000000000004,-122.262",231195139,5715,South 147th Street,NA,NA,King County,Washington,98168
7131,4242900285,"47.6747,-122.39299999999999",226139811,6302,28th Avenue Northwest,Sunset Hill,Seattle,King County,Washington,98107
7132,7834800225,"47.6638,-122.329",158067283,4642,Eastern Avenue North,Meridian,Seattle,King County,Washington,98103
